NO,체험프로그램명,체험처명,체험처유형,체험프로그램 직업유형,체험유형,초등학교대상여부,중학교대상여부,고등학교대상여부,위도,경도,체험인원,유무료구분,유료금액,체험시간,대면비대면구분,안전도,교육기부인증기관여부,체험지역명,체험진행장소
96,전통한지 지승공예,전통한지 지승공예,개인사업장,기타,현장견학형,Y,Y,,34.672095095660566,126.9321773881388,30,유료,15000.0,2.0,79001,,,전남 장흥군,체험처
95,경제캠프(이코노믹챌린지),케이(K)-메디치연구소(괴산지점),청소년/시민단체,자산 운용가,직업실무체험형,Y,Y,Y,36.6004886343597,127.462511069909,100,유료,20000.0,2.0,79001,,,충북 괴산군,학교
94,정신분석가와 함께하는 진로 탐색 특강,다르필름&디자인,민간기업,정신분석학/분석심리학,대화형,,Y,,36.340600978910366,127.3897650632174,20,유료,15000.0,2.0,79001,,,대전 서구,학교
93,AI디자이너: 상상을 현실로 만들다,아이스페이스(괴산),민간기업,미디어 콘텐츠 디자이너,직업실무체험형,Y,Y,Y,36.6561955411291,127.492382358889,30,유료,28000.0,2.0,79001,,,충북 괴산군,체험처
92,AI 브랜드 마케팅,아이스페이스(괴산),민간기업,제품 디자이너,직업실무체험형,Y,Y,Y,36.6561955411291,127.492382358889,30,유료,28000.0,2.0,79001,,,충북 괴산군,체험처
91,"AI 코딩 : 웹 개발자, 게임&프로그램 기획",아이스페이스(괴산),민간기업,웹 개발자,직업실무체험형,Y,Y,Y,36.6561955411291,127.492382358889,60,유료,28000.0,2.0,79001,,,충북 괴산군,학교
90,AI 미래 진로 프리미엄 컨설턴트,아이스페이스(괴산),민간기업,기타,직업실무체험형,Y,Y,Y,36.6561955411291,127.492382358889,30,유료,28000.0,2.0,79001,,,충북 괴산군,학교
89,AI 나홀로 창업 도전하기,아이스페이스(괴산),민간기업,마케팅·광고·홍보 관리자,직업실무체험형,Y,Y,Y,36.6561955411291,127.492382358889,90,유료,28000.0,2.0,79001,,,충북 괴산군,학교
88,전문 직업인 특강,더아름교육원,개인사업장,기타,직업실무체험형,Y,Y,Y,36.48463426523449,127.25245264511486,400,유료,400000.0,2.0,79001,,,세종 세종시,체험처
87,직업탐색활동 직업실무체험-(킴앤쿡요리전문학원)쉐프 직업체험,킴앤쿡요리전문학원,개인사업장,주방장 및 조리사,직업실무체험형,,Y,Y,35.49534972975264,129.42035004453876,100,유료,15000.0,2.0,79001,5.0,62001.0,울산 동구,학교
86,진로탐색활동 직업실무체험-(보담정)전통요리전문가,보담정,개인사업장,식품 가공 기능원,직업실무체험형,,Y,,35.50463938882957,129.41649228888716,100,유료,15000.0,2.0,79001,5.0,,울산 동구,체험처
85,진로탐색활동 직업실무체험-제약공학전문가,울산동구청소년진로지원센터,공공기관/공기업,기타,직업실무체험형,,Y,,35.50643595204458,129.41748720058757,100,유료,15000.0,2.0,79001,5.0,,울산 동구,학교
84,진로탐색활동 직업실무체험-(카카오봉봉)쇼콜라티에,카카오봉봉,개인사업장,기타 조리사,직업실무체험형,,Y,,35.50463938882957,129.41649228888716,100,유료,15000.0,2.0,79001,5.0,62001.0,울산 동구,체험처
83,모루꽃 액자,공간속의 어울림 &작은도서관,개인사업장,제품 디자이너,현장직업체험형,,Y,,37.1297422322164,128.214837537156,50,유료,25000.0,2.0,79001,,62001.0,충북 제천시,체험처
82,업사이클링-도어벨,예솜공방,개인사업장,기타예술체육,학과체험형,Y,Y,,37.1546579606917,128.217966516194,30,유료,20000.0,2.0,79001,,62001.0,충북 제천시,학교
81,AI와 함께 만드는 디지털 이모티콘 디자이너,모세사,개인사업장,통신공학 기술자 및 연구원,직업실무체험형,Y,Y,,36.4898161563742,127.258945240294,20,유료,15000.0,2.0,79001,,,세종 세종시,학교
80,별자리로 배우는 나너우리,알레프 북샵,개인사업장,연극·영화·방송 전문가,캠프형,,Y,,37.137274220609,128.201301731011,45,유료,35000.0,2.0,79001,,,충북 제천시,학교
79,조향사 진로 교육 체험_핸드크림,스튜디오 1215,개인사업장,화학공학 기술자 및 연구원,직업실무체험형,,Y,Y,37.5077514296896,126.727606498142,15,유료,30000.0,1.5,79001,,,인천 부평구,학교
78,조향사 진로 교육 체험_향수,스튜디오 1215,개인사업장,화학공학 기술자 및 연구원,직업실무체험형,,Y,Y,37.5077514296896,126.727606498142,15,유료,20000.0,1.5,79001,,,인천 부평구,학교
77,"나를 디자인하다, 자화상 피규어진로체험","그리다,",개인사업장,기타,현장직업체험형,Y,Y,Y,34.8927006523932,128.615065166446,20,유료,20000.0,2.0,79001,,,경남 거제시,체험처
76,꿈과 진로를 담은 키링 디자인 체험,"그리다,",개인사업장,기타,현장직업체험형,Y,Y,Y,34.8927006523932,128.615065166446,30,유료,15000.0,2.0,79001,,,경남 거제시,체험처
75,미래의 공예가 체험: 타일 냄비받침 만들기,"그리다,",개인사업장,소규모 상점 경영 및 일선 관리 종사원,현장직업체험형,Y,Y,Y,34.8927006523932,128.615065166446,30,유료,15000.0,2.0,79001,,,경남 거제시,체험처
74,휴지 거치대,영양목재문화체험장,공공기관/공기업,화가 및 조각가,현장직업체험형,Y,,,36.70086026848627,129.1122813845895,10,유료,6000.0,1.0,79001,,,경북 영양군,체험처
73,[체험형] 찾진&멘토링 [플랜트 테라피스트(힐링모스액자)],교육공감협동조합,민간기업,예술·디자인·방송직,직업실무체험형,,Y,,35.5438097037233,129.330091790831,100,유료,15000.0,2.0,79001,,62002.0,울산 남구,학교
72,[체험형] 찾진&멘토링 [게임개발(바이브 게임개발)],원메이커랩,개인사업장,여행·숙박·오락 서비스직,직업실무체험형,,Y,,35.5438097037233,129.330091790831,100,유료,15000.0,2.0,79001,,62001.0,울산 남구,체험처
71,도자기 공예 체험,가원 도자공방,개인사업장,공예원,현장직업체험형,Y,Y,Y,35.1592681070978,129.176343248906,12,유료,30000.0,2.0,79001,,,부산 해운대구,체험처
70,생활도자공예체험 프로그램,가원 도자공방,개인사업장,공예원,현장직업체험형,,Y,Y,35.15926891237366,129.17638869836014,12,유료,30000.0,2.0,79001,,,부산 해운대구,체험처
69,"1.모델반 : 모델포즈,자세교정,바른걸음교정,오다리 교정 / 2.메이크업 : 메이크업 아티스트  진로 체험교육 및 영화특수분장교육",DMC 모델 아카데미,개인사업장,"창작·공연 전문가(작가, 연극 제외)",현장직업체험형,Y,Y,Y,35.1452866108,129.057823416,5,유료,15000.0,2.0,79001,,,부산 부산진구,체험처
68,도장 만들기,영양목재문화체험장,공공기관/공기업,제품 디자이너,현장직업체험형,Y,Y,,36.70090628665557,129.11222670124232,5,유료,115000.0,1.0,79001,,,경북 영양군,체험처
67,[진로멘토링] 아나운서,더코리아스피치아카데미학원,개인사업장,기자 및 언론 전문가,강연형,,Y,,35.5438097037233,129.330091790831,100,유료,80000.0,2.0,79001,5.0,,울산 남구,체험처
66,[진로멘토링] 로봇공학자,(주)영진에듀,개인사업장,연구직 및 공학 기술직,강연형,,Y,,35.5438097037233,129.330091790831,100,무료,80000.0,2.0,79001,5.0,62001.0,울산 남구,체험처
65,[진로멘토링] 인공지능전문가,(주)영진에듀,개인사업장,정보통신 연구 개발직 및 공학 기술직,강연형,,Y,,35.5438097037233,129.330091790831,100,무료,80000.0,2.0,79001,4.0,62001.0,울산 남구,체험처
64,[진로멘토링] 드론전문가,(주)영진에듀,개인사업장,기계 설치·정비·생산직,강연형,,Y,,35.5438097037233,129.330091790831,100,무료,80000.0,2.0,79001,5.0,62001.0,울산 남구,체험처
63,땋음 은 반지 만들기,호룸,개인사업장,공예,현장직업체험형,Y,Y,Y,36.36477224366513,127.4268253969963,10,유료,40000.0,2.0,79001,,,대전 대덕구,학교
62,스카이교육 학교로 찾아가는 진로체험 (양말공예),스카이교육(광주/전체/2022.06.23),민간기업,공예자원식물,직업실무체험형,,Y,,35.1694378564351,126.92234609245,30,유료,23000.0,2.0,79001,,,광주 북구,체험처
61,스카이교육 학교로 찾아가는 진로체험 (꽃꽂이),스카이교육(광주/전체/2022.06.23),민간기업,원예학,직업실무체험형,,Y,,35.1694378564351,126.92234609245,30,유료,23000.0,2.0,79001,,,광주 북구,체험처
60,플라워박스만들기 (학교&체험처 프로그램 가능),온뜨레,개인사업장,화훼원예,직업실무체험형,Y,Y,Y,34.9614458769521,127.72036968048,30,유료,35000.0,2.0,79001,,,전남 광양시,학교
59,스카이교육 학교로 찾아가는 진로체험 (에코백 염색),스카이교육(광주/전체/2022.06.23),민간기업,공예자원식물,직업실무체험형,,Y,,35.1694378564351,126.92234609245,30,유료,20000.0,2.0,79001,,,광주 북구,체험처
58,생화프리저브드리스만들기,온뜨레,개인사업장,화훼원예,직업실무체험형,Y,Y,Y,34.9614458769521,127.72036968048,30,유료,35000.0,2.0,79001,,,전남 광양시,학교
57,생화 플라워케이크 만들기,온뜨레,개인사업장,화훼원예,직업실무체험형,Y,Y,Y,34.9614458769521,127.72036968048,30,유료,35000.0,2.0,79001,,,전남 광양시,학교
56,과일&플라워 센터피스 만들기,온뜨레,개인사업장,화훼원예,직업실무체험형,Y,Y,Y,34.9614458769521,127.72036968048,30,유료,35000.0,2.0,79001,,,전남 광양시,학교
55,커리어크루,강서구진로교육지원센터,공공기관/공기업,기타,직업실무체험형,,Y,Y,35.0845804004065,128.899781033855,999,무료,,2.0,79001,,62001.0,부산 강서구,체험처
54,job스타트,강서구진로교육지원센터,공공기관/공기업,기타,직업실무체험형,,Y,Y,35.0845804004065,128.899781033855,999,무료,,2.0,79001,5.0,62001.0,부산 강서구,체험처
53,리얼 job 스쿨,강서구진로교육지원센터,공공기관/공기업,기타,직업실무체험형,,Y,Y,35.0845804004065,128.899781033855,999,무료,,2.0,79001,5.0,62001.0,부산 강서구,체험처
52,job 실습실,강서구진로교육지원센터,공공기관/공기업,기타,직업실무체험형,,Y,Y,35.0845804004065,128.899781033855,999,무료,,2.0,79001,,62001.0,부산 강서구,체험처
51,데이터로 여는 미래 진로 체험(빅데이터&KOSIS),동남지방통계청 지역통계과,공공기관/공기업,데이터 전문가,강연형,,Y,Y,35.1873217897558,129.073474312586,20,무료,,2.0,79001,,62001.0,부산 연제구,체험처
50,스트링아트,영양목재문화체험장,공공기관/공기업,제품 디자이너,현장직업체험형,Y,,,36.70074240768921,129.11232291261413,20,유료,10000.0,1.0,79001,,,경북 영양군,체험처
49,샤프 만들기,영양목재문화체험장,공공기관/공기업,제품 디자이너,현장직업체험형,Y,,,36.70089609054136,129.11229355379595,20,유료,8000.0,1.0,79001,,,경북 영양군,체험처
48,[진로멘토링] 창업가_울트원,울트원,개인사업장,영업·판매직,강연형,,Y,,35.5438097037233,129.330091790831,100,유료,80000.0,2.0,79001,5.0,62001.0,울산 남구,학교
47,농가공(레몬청 만들기),영화학교,학교/대학교,음료 조리사,현장직업체험형,,Y,,35.10368770933457,126.49465450661012,4,무료,,2.0,79001,,62002.0,전남 함평군,체험처
46,가죽공예장인과 함께하는 슬림카드 만들기,주식회사포인방,민간기업,기타,현장직업체험형,Y,Y,Y,37.3884840763235,126.935679913117,20,유료,24000.0,2.0,79001,,,경기 안양시,학교
45,"<특수반,위클래스,다문화,학교밖,취약계층,돌봄> 원예심리 - 힐링플라워테라피",리디아플라워스튜디오,개인사업장,실내장식 디자이너,강연형,Y,Y,Y,36.996117631460855,127.10238584603042,10,유료,35000.0,2.0,79001,,,경기 평택시,학교
44,커버드센터피스만들기,온뜨레,개인사업장,화훼원예,직업실무체험형,Y,Y,Y,34.9614458769521,127.72036968048,30,유료,35000.0,2.0,79001,,,전남 광양시,학교
43,편백이오난사드림캐쳐만들기,온뜨레,개인사업장,화훼원예,직업실무체험형,Y,Y,Y,34.9614458769521,127.72036968048,30,유료,30000.0,2.0,79001,,,전남 광양시,학교
42,오렌지편백리스만들기,온뜨레,개인사업장,화훼원예,직업실무체험형,Y,Y,Y,34.9614458769521,127.72036968048,30,유료,35000.0,2.0,79001,,,전남 광양시,체험처
41,목공예 체험,주식회사 별따는 영양,민간기업,제품 디자이너,현장직업체험형,Y,Y,Y,36.7913265080252,129.264658436515,20,유료,25000.0,3.0,79001,,,경북 영양군,학교
40,찾아가는 피지컬AI 미래직업 체험교육,에이스매직,개인사업장,정보시스템 운영자,직업실무체험형,Y,Y,,34.7603033814994,127.668888988574,50,유료,30000.0,2.0,79001,,62002.0,전남 여수시,학교
39,가죽공예장인과 함께하는 가죽반지갑 만들기 체험,주식회사포인방,민간기업,기타,현장직업체험형,Y,Y,Y,37.3884840763235,126.935679913117,20,유료,30000.0,2.0,79001,,,경기 안양시,학교
38,AI 인공지능 직업체험,제일교육,민간기업,기타,캠프형,,Y,,37.360018350228046,126.93736331299938,247,유료,15000.0,4.0,79001,,62001.0,경기 군포시,체험처
37,"[감성 업사이클링]반려돌의 따뜻한 보금자리, 양말목으로 엮는 그린(Green) 미래",창원시설관리공단(우리누리청소년문화센터),공공기관/공기업,공예,캠프형,Y,Y,,35.2404201354842,128.590361596706,20,유료,15000.0,1.0,79001,,62001.0,경남 창원시,학교
36,수봉도서관 2026년 찾아가는 진로 멘토링 '사서에게 물어보세요!',수봉도서관,공공기관/공기업,기타,현장직업체험형,,Y,Y,37.4570756444157,126.664971932721,30,무료,,1.0,79001,,62001.0,인천 미추홀구,학교
35,수봉도서관 2026년 청소년 진로체험 '사서가꿈',수봉도서관,공공기관/공기업,기타,현장직업체험형,,Y,Y,37.4570756444157,126.664971932721,30,무료,,2.0,79001,,62001.0,인천 미추홀구,체험처
34,향가야 놀자 !,한국향가문화예술원,청소년/시민단체,예술·디자인·방송·스포츠직,강연형,Y,,,35.8502396974696,129.22770783946,10,유료,3000.0,2.0,79001,,62001.0,경북 경주시,학교
33,나도 주식할 수 있다. 펀드매니저,혜안심리연구소,개인사업장,투자·신용 분석가,직업실무체험형,Y,Y,Y,37.4824313837703,126.877463892587,20,유료,14000.0,2.0,79001,,,서울 금천구,학교
32,[인공지능]AI와 함께하는 수학풀이,폭스러닝센터,민간기업,통신공학 기술자 및 연구원,현장직업체험형,Y,Y,Y,36.376343373624,127.390466196206,20,유료,50000.0,2.0,79001,,,대전 유성구,체험처
31,글라스아트로 키링 만들기,풍스풍스,개인사업장,제품 디자이너,직업실무체험형,Y,Y,,37.00069163779587,127.13112721799082,5,유료,20000.0,2.0,79001,,,경기 평택시,학교
30,AI역량강화 프로그램_생성형 AI교육(캔바),(주)더하이픈,개인사업장,기타,강연형,Y,,,35.9412022237964,126.685173050197,25,유료,18000.0,2.0,79001,,62001.0,전북 군산시,학교
29,환경교육_원예직업체험_테라리움,그린쵸이,개인사업장,기타원예학,직업실무체험형,Y,Y,,35.2853008658099,128.504156797286,10,유료,20000.0,2.0,79001,,,경남 함안군,학교
28,달달다래와 함께하는 6차 산업 이야기,다울농업회사법인(주),민간기업,기타,강연형,Y,Y,Y,34.806875162667,127.254044490901,90,유료,30000.0,2.0,79001,,62001.0,전남 보성군,학교
27,토탈공예  체험하기-나도 공예작가(냅킨공예-에코백),다인공방,개인사업장,공예원,직업실무체험형,Y,Y,Y,37.140981994103626,128.21839444440164,30,유료,20000.0,2.0,79001,,62001.0,충북 제천시,체험처
26,[SEL사회정서학습] 내 안의 지도 만들기,폭스러닝센터,민간기업,동기/정서심리,현장직업체험형,Y,Y,Y,36.376343373624,127.390466196206,6,유료,50000.0,2.0,79001,,,대전 유성구,체험처
25,AI역량강화 프로그램_로봇코딩,(주)더하이픈,개인사업장,기타,강연형,Y,,,35.9412022237964,126.685173050197,15,유료,18000.0,8.0,79001,,62001.0,전북 군산시,학교
24,대학생 멘토와 함께하는 대학탐방 멘토링 프로그램,한국미래진로센터,민간기업,기타,현장견학형,Y,Y,Y,37.45976765083201,126.95093411016734,600,유료,39000.0,5.0,79001,,62001.0,서울 관악구,체험처
